"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.8996315498149,0,0,-0.279718978078868,67.4882541059896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12205412841985,0,0,-0.312043349636705,75.2872079577967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60440877006102,0,0,0.0905031621980832,-21.8358455681819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707567050835899,0,0,-0.0421911624626341,10.179530587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.394609546631429,0,0,0.0243683937969319,-5.87940212000367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251949866633496,0,0,-0.0159376458272465,3.84530180550426,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4755000183569,-0.279718978078868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26176379886423,-0.017667097158339,0,0,81.2058396389837,1.35362892115317e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02447083272987,0.00424693309904846,0,0,-20.2240623041002,-3.37117081231329e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42534778016389,-0.00176327476436914,0,0,8.55349179563024,1.42579079569706e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22679986838965,0.000940196477197142,0,0,-4.61355479273004,-7.69038436709444e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139866331431348,-0.000579814410933945,0,0,2.86764916286941,4.78011539544163e-16,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49979336479031e-15,67.4882541059896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73688195750014e-16,4.26256934915946,0,0,-0.282722444285371,81.2176505385647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13868286291148e-16,-1.02466447621193,0,0,0.0704111471959949,-20.2270037719805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72767220477593e-17,0.425428178573107,0,0,-0.029779436040392,8.55473584942137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52084408062373e-17,-0.226842737659174,0,0,0.0160623360788324,-4.6142258064479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55459179130353e-17,0.139892768692983,0,0,-0.0099838728875125,2.86806624514387,0,0,0,0,0,0,0,0
0,-38.1640292939672,55.0784714935747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.490717023059,67.6329704736126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.760156880294,-8.56120676665006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34005504500179,3.54253187488483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3332437797881,-2.03833859455878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.890301538957774,1.36984764452622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7754173988713,0,0,85.9113096641365,-1.0116652456448e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.490717023059,0,0,0.286994361497452,-3.37955762003936e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.9329926422818,0,0,-1.09185815468822,1.28573869097127e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37496616012983,0,0,0.94436730989175,-1.11205799361639e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32627912777086,0,0,-0.780085678638698,9.18604980868375e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01189004266196,0,0,0.652867253144144,-7.68796463012408e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.10432723919277,0,0,-12.2572424457103,90.0719689367222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6329704736126,0,0,-0.162945661953927,1.19740118276148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2802652078367,0,0,0.208532154895524,-1.53239212337118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.192095070978,0,0,-0.165659157598307,1.21734122200546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55587762492335,0,0,0.1323231303327,-0.972372451448734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74536061889737,0,0,-0.108731321552421,0.799008770585743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.03996504831986,0.193005011828673,0,0,110.702979404308,6.27196934542062e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286994361497452,-0.162945661953927,0,0,0.769069441808534,4.35722686912181e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.415849622255,-14.4702514447598,0,0,-1.79307522128776,-1.01588167567535e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0911451930178,-7.98646151090107,0,0,1.52642747169371,8.64810176021183e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.702417230097,1.92788730595767,0,0,-1.2565878542013,-7.11930297069473e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70114705563671,-0.948075020974069,0,0,1.05073862664936,5.95304705605574e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.22463095974629e-16,-1.41829139034024,0,0,-6.45632887015213,111.826896334772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37955762003936e-17,1.19740118276148,0,0,-0.0448530406951903,0.776877453580239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19424195512183e-14,106.334197468298,0,0,0.104574270537692,-1.81127949735735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.84063517378961e-15,58.6882666562545,0,0,-0.0890230579765766,1.5419245946058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61355464690354e-15,-14.1670205435556,0,0,0.0732856918993338,-1.26934541837485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.89106534243963e-16,6.96690011779479,0,0,-0.061280321150564,1.06140629736914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.81470952060085,0.105836008496257,0,0,20.3340021679422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769069441808534,-0.0448530406951903,0,0,139.769513593731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.457518686395,-7.49179462870726,0,0,45.1552132219081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2819208952695,-4.21556723384829,0,0,-17.324192090112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.475785837602,0.960887343178539,0,0,9.88293822212281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94151587366858,-0.463158611302405,0,0,-6.66322240620096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.02813876783597e-16,-1.83313343985808,0,0,-0.652213423631326,20.4175097150851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35722686912181e-17,0.776877453580239,0,0,-4.48310923876911,140.343518118231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27786753098462e-15,129.761689367925,0,0,-1.44835413938798,45.3406563563062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09519232926452e-15,73.0157663174781,0,0,0.555673720373275,-17.3953389689079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.33449345909242e-16,-16.643056987351,0,0,-0.316995391273725,9.92352540819069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49933185031174e-16,8.02214246738809,0,0,0.213722958327249,-6.69058688440915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,40.1352952307652,-1.2873401947493,0,0,16.3904576084456,9.1552209300715e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.769513593731,-4.48310923876911,0,0,136.460007087878,7.6222491333305e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.278301723084,-0.778726890849419,0,0,51.9854218353682,2.90375066648853e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.16300895028908,0.261828634158152,0,0,-19.4440253712994,-1.08608528386929e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31910338827341,-0.138535305770971,0,0,10.9576883306755,6.12063799234672e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76541432447786,0.0887007058143414,0,0,-7.32764774912525,-4.09300555503801e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,40.3001225987815,0,0,-0.333183430861934,16.4242872783041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343518118231,0,0,-2.77394410962361,136.74165858895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.378007693849,0,0,-1.05675397329895,52.0927190018145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.19653274206969,0,0,0.395256022604143,-19.4841575613056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33684105382654,0,0,-0.222746690760422,10.98030484252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77677130994309,0,0,0.148955622565612,-7.34277190917703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,46.3870393100967,-0.942950665203006,0,0,14.1857198180633,7.90739937665493e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.460007087878,-2.77394410962361,0,0,132.26973616814,7.37297537763618e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8357819934479,-0.403219608401961,0,0,56.3531961800146,3.14123804827267e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60545286157921,0.134274923824196,0,0,-20.9165581842873,-1.16593011330729e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44794538681015,-0.0700894569783114,0,0,11.7046844206065,6.52442142369074e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18170129496815,0.0443493854740735,0,0,-7.77917824937083,-4.3362670367728e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.59104171049512e-15,46.4827814951571,0,0,-0.199226634328239,14.2024977302763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6222491333305e-15,136.74165858895,0,0,-1.85761841473198,132.42617588712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10796764073979e-15,19.8767227635139,0,0,-0.791433762443792,56.4198469379991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68960902347045e-16,-6.61908642172203,0,0,0.293755660074446,-20.9412968779535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9259194907897e-16,3.45506189672783,0,0,-0.164382556042191,11.7185279315603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.218633294812e-16,-2.18620429520779,0,0,0.109252087334204,-7.78837893650063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,50.5401714272087,-0.709794665406672,0,0,12.0580075980271,6.71343052293416e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.26973616814,-1.85761841473198,0,0,126.931461320766,7.06705100178318e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4300169667921,-0.244790088984867,0,0,60.9323238486382,3.39247524463069e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.64070665278361,0.079219032666642,0,0,-22.3092932376653,-1.24209483987501e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88525374672189,-0.0405209887488686,0,0,12.3394157947705,6.8701076822461e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7978084904449,0.0252487247254098,0,0,-8.12105110106677,-4.5214859832341e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.81720860953889e-15,50.599946931752,0,0,-0.124039397749593,12.0669361498599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37297537763618e-15,132.42617588712,0,0,-1.30572997982517,127.025449827773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7158344494297e-16,17.4506320147622,0,0,-0.626804112721317,60.9774421990252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14424088746763e-16,-5.64737810000331,0,0,0.229493245457222,-22.3258125240737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60829721515216e-16,2.88866623016972,0,0,-0.126934212913879,12.3485527199726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00213383028947e-16,-1.79993481701947,0,0,0.0835403593405276,-8.12706446812625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,54.916536700519,-0.564920372080406,0,0,10.0083638248564,1.11362908284222e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.931461320766,-1.30572997982517,0,0,120.369747593791,1.33935230533795e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1018108272392,-0.15535066674245,0,0,65.7579319158286,7.316874834941e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72826855511446,0.0486391785049711,0,0,-23.5694506390281,-2.62256909896184e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36214915440565,-0.0242991685089938,0,0,12.811307472925,1.42551218568315e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44569307500697,0.0148716856327046,0,0,-8.3117589351742,-9.24848121207917e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.05753957029701e-15,54.9572005614781,0,0,-0.0786719925100754,10.0133098907994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06705100178318e-15,127.025449827773,0,0,-0.946181418547132,120.429233511726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40810199653163e-16,15.1129932136861,0,0,-0.516898427924042,65.7904290425544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63251637390981e-16,-4.73176968003337,0,0,0.185270607322953,-23.5810985026692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31515294744919e-16,2.36389824694773,0,0,-0.100704880756939,12.8176387347263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.04905780465286e-17,-1.44676356243614,0,0,0.0653356181026883,-8.31586655041638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,59.5512046298871,-0.468109673728381,0,0,8.03187245799753,-8.93263751591672e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.369747593791,-0.946181418547132,0,0,112.406716859552,-1.25012998066331e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8545899887654,-0.101045108372722,0,0,70.8566119409581,-7.88030977066032e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87223712505122,0.030438203030018,0,0,-24.6149682828527,2.73755080507502e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88167462810075,-0.0147911381759211,0,0,13.051436241136,-1.45151394788498e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12758613674558,0.00886353150793717,0,0,-8.29971966262844,9.2305234698e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.62625325724332e-15,59.5806344338234,0,0,-0.0498192235146968,8.03465309594062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33935230533795e-14,120.429233511726,0,0,-0.697224138090386,112.445632116684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4303282244745e-15,12.8609426404943,0,0,-0.439501673643459,70.8811425326367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30863221359789e-16,-3.87415075853845,0,0,0.152679043785058,-24.6234899962057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09373642582322e-16,1.88260453901894,0,0,-0.080954026932728,13.055954654372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25466333684927e-16,-1.12814338221411,0,0,0.0514805969771211,-8.30259302939709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4716785293563,-0.399897904233213,0,0,6.1205122434619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.406716859552,-0.697224138090386,0,0,102.737390571246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6850852272873,-0.0662762826471137,0,0,76.252281572949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07487553696483,0.0190725030130915,0,0,-25.3229960915067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44587011331396,-0.00896828563016882,0,0,12.9692185048159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.84497076422936,0.00524109260781536,0,0,-8.02461357010727,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.17021015158191e-15,64.4939986541479,0,0,-0.0307218398988666,6.12205412841985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25012998066331e-14,112.445632116684,0,0,-0.515689135027675,102.763272267228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18834049794947e-15,10.6887844087128,0,0,-0.382747438976187,76.2714911164136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41971921515229e-16,-3.0759400602915,0,0,0.12710848385508,-25.3293754834939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6080227474816e-16,1.44637067421291,0,0,-0.0650988411866987,12.9724857220247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39733242513389e-17,-0.845263293496988,0,0,0.04027945432418,-8.02663513798671,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.7037440562787,-0.34987713120517,0,0,4.26176379886423,4.73688195750014e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.737390571246,-0.515689135027675,0,0,90.830783559779,1.00956955883989e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58713043126755,-0.0431030011551564,0,0,81.9681958067627,9.11063320565463e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33851044231338,0.011738125920314,0,0,-25.5057517741492,-2.83492331094564e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05682890481543,-0.00530474037510782,0,0,12.4469189024917,1.38345502844136e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.599229229349803,0.00300782413538529,0,0,-7.4201976531722,-8.24743041690003e-16,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.7213038862729,0,0,-0.017667097158339,4.26256934915946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.763272267228,0,0,-0.376538061200468,90.8479522176319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58929370890138,0,0,-0.339798296563917,81.9836892755348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33909956197062,0,0,0.105733826640149,-25.5105728216876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05709514210516,0,0,-0.0515985718473868,12.4492715948675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.599380187717068,0,0,0.0307603515961183,-7.42160020448482,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2729800056791,-0.312043349636705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.830783559779,-0.376538061200468,0,0,75.6463985583511,1.2609579966772e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55237342180113,-0.0271627953411049,0,0,88.0281242529179,1.46735032102804e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66654670729872,0.00690865190712894,0,0,-24.8592211512496,-4.14381045221284e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717211639812173,-0.00297319333535804,0,0,11.331121896416,1.88879696045128e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391883774498528,0.00162455007963774,0,0,-6.42041415526868,-1.07022577747977e-15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36647073146555e-15,75.2872079577967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00956955883989e-14,90.8479522176319,0,0,-0.263366954850564,75.6574008707587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2828577334119e-16,6.55361193866728,0,0,-0.306474590562497,88.0409274126472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85233987656435e-16,-1.66686171471242,0,0,0.0865486989378766,-24.8628367750272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97169208964788e-17,0.717347205759856,0,0,-0.0394499027815276,11.332769939752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35572516091539e-17,-0.391957847606551,0,0,0.022353012928279,-6.42134796578272,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.2058396389837,-0.282722444285371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6463985583511,-0.263366954850564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56807724518028,-0.0159040035813109,0,0,94.4567181379303,5.24760092668131e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06421559862343,0.00370512313679711,0,0,-22.8326782321041,-1.26848344735462e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430488139879618,-0.00149876732613945,0,0,9.41645939631514,5.23137178892917e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224552927628057,0.00078179294558963,0,0,-4.97112188912101,-2.76173726403499e-16,0,0,0,0,0,0
